Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain
2018-07-09,7,18,13,46,19,3,1,0,0
2018-07-09,35,31,3,27,34,7,10,0,0
2018-07-09,41,13,44,11,29,1,10,0,0
2018-07-09,41,45,44,25,46,8,5,0,0
2018-07-12,11,17,26,37,48,1,10,0,70885902
2018-07-12,22,23,33,24,10,11,9,0,0
2018-07-12,43,6,27,36,6,2,3,0,0
2018-07-12,16,18,5,16,31,1,10,0,0
2018-07-12,30,10,26,29,41,4,2,0,0
2018-07-13,1,4,14,21,49,2,12,1,17000000
2018-07-13,25,11,32,8,7,5,10,0,0
2018-07-13,15,29,40,23,4,6,7,0,0
2018-07-13,12,43,30,17,14,4,5,0,0
2018-07-13,42,47,6,14,13,2,9,0,0
2018-07-17,4,6,27,48,50,1,11,0,17000000
2018-07-17,12,47,22,12,29,1,5,0,0
2018-07-17,16,17,33,17,48,9,3,0,0
2018-07-17,15,36,19,40,30,11,9,0,0
2018-07-17,7,20,49,27,49,8,10,0,0
2018-07-20,2,15,40,43,46,3,6,0,27914266
2018-07-20,18,7,35,17,22,4,5,0,0
2018-07-20,39,2,35,15,16,6,3,0,0
2018-07-20,49,46,12,37,23,5,10,0,0
2018-07-20,44,9,12,10,22,11,4,0,0
2018-07-24,2,4,23,39,40,3,9,0,35993507
2018-07-24,5,42,33,49,22,11,2,0,0
2018-07-24,34,28,6,9,25,7,3,0,0
2018-07-24,8,24,26,38,2,5,6,0,0
2018-07-24,2,23,36,2,34,1,6,0,0
2018-07-27,11,17,22,23,41,6,11,0,47636023
2018-07-27,41,31,38,29,43,4,1,0,0
2018-07-27,16,30,19,9,34,3,8,0,0
2018-07-27,3,21,48,13,6,7,11,0,0
2018-07-27,37,23,17,1,44,4,5,0,0
2018-07-31,20,25,34,42,45,6,11,0,56774958
2018-07-31,18,11,28,33,42,9,3,0,0
2018-07-31,49,10,5,14,28,5,10,0,0
2018-07-31,19,28,7,43,30,5,4,0,0
2018-07-31,13,7,18,49,31,10,7,0,0
2018-08-05,17,25,35,39,44,2,5,1,45566998
2018-08-05,24,37,14,43,11,5,1,0,0
2018-08-05,10,36,48,14,43,9,4,0,0
2018-08-05,27,22,27,33,39,7,1,0,0
2018-08-05,31,1,30,33,36,1,5,0,0
2018-08-06,8,19,32,43,46,2,8,1,17000000
2018-08-06,28,9,22,32,12,3,6,0,0
2018-08-06,16,5,13,9,38,8,4,0,0
2018-08-06,43,16,4,44,19,4,8,0,0
2018-08-06,2,17,43,42,41,5,4,0,0
2018-08-14,1,15,18,25,31,9,11,0,90786197
2018-08-14,12,49,35,30,18,6,9,0,0
2018-08-14,24,33,18,33,35,9,11,0,0
2018-08-14,49,46,48,40,10,3,2,0,0
2018-08-14,30,29,46,33,15,5,8,0,0
2018-08-17,2,15,18,24,43,8,12,0,99896146
2018-08-17,25,3,10,47,24,10,11,0,0
2018-08-17,20,42,48,39,3,3,10,0,0
2018-08-17,39,3,45,13,47,8,11,0,0
2018-08-17,26,49,29,34,43,5,6,0,0
2018-08-21,16,23,42,43,49,10,12,1,107839228
2018-08-21,10,11,1,17,21,7,4,0,0
2018-08-21,30,16,13,22,19,10,8,0,0
2018-08-21,28,45,26,15,29,6,7,0,0
2018-08-21,4,14,10,38,48,4,10,0,0
2018-08-24,3,14,31,36,50,1,12,0,17000000
2018-08-24,48,32,35,15,40,11,4,0,0
2018-08-24,28,25,10,30,11,8,5,0,0
2018-08-24,16,38,2,3,13,5,3,0,0
2018-08-24,20,26,28,14,13,9,2,0,0
2018-08-28,4,16,32,42,46,8,12,0,25031511
2018-08-28,46,37,23,48,46,10,1,0,0
2018-08-28,32,18,43,20,41,11,2,0,0
2018-08-28,38,20,1,16,7,7,4,0,0
2018-08-28,37,8,30,3,24,2,5,0,0
2018-08-31,4,30,31,38,42,4,6,0,36535987
2018-08-31,11,24,7,6,18,2,7,0,0
2018-08-31,42,45,37,46,40,9,5,0,0
2018-08-31,14,10,25,2,29,4,11,0,0
2018-08-31,48,7,13,17,24,4,2,0,0
2018-09-01,6,12,15,38,49,2,9,0,37933940
2018-09-01,45,8,42,49,4,2,4,0,0
2018-09-01,3,48,21,33,29,7,8,0,0
2018-09-01,26,21,45,37,33,1,8,0,0
2018-09-01,2,4,42,20,44,11,2,0,0
2018-09-02,22,31,36,38,44,1,11,0,129291731
2018-09-02,3,18,30,26,31,5,6,0,0
2018-09-02,1,35,45,1,2,5,8,0,0
2018-09-02,35,44,43,48,1,7,10,0,0
2018-09-02,1,6,45,37,24,2,7,0,0
2018-09-03,9,14,21,32,44,1,12,0,51518629
2018-09-03,38,40,37,11,27,4,3,0,0
2018-09-03,46,48,11,49,20,7,6,0,0
2018-09-03,29,21,12,11,25,11,8,0,0
2018-09-03,46,12,37,28,44,5,9,0,0
2018-09-10,3,12,36,44,45,8,11,0,17000000
2018-09-10,2,14,45,30,48,1,11,0,0
2018-09-10,45,23,40,8,45,9,3,0,0
2018-09-10,45,35,9,32,24,9,11,0,0
2018-09-10,3,36,42,23,22,2,9,0,0
2018-09-11,14,17,32,37,49,11,12,0,29387682
2018-09-11,3,28,31,9,10,4,11,0,0
2018-09-11,25,26,20,36,15,6,11,0,0
2018-09-11,36,27,34,44,25,6,9,0,0
2018-09-11,6,11,2,12,27,11,6,0,0
2018-09-14,1,3,33,40,45,3,4,0,36785881
2018-09-14,49,24,42,37,35,6,10,0,0
2018-09-14,18,7,43,9,38,7,6,0,0
2018-09-14,40,13,28,44,12,2,1,0,0
2018-09-14,44,32,12,49,14,9,7,0,0
2018-09-18,3,8,10,32,45,4,12,0,45748295
2018-09-18,21,24,47,41,30,4,9,0,0
2018-09-18,5,8,29,14,37,8,2,0,0
2018-09-18,27,14,38,1,23,8,10,0,0
2018-09-18,45,6,2,12,15,5,10,0,0
2018-09-21,5,7,21,25,37,3,4,0,130000000
2018-09-21,42,4,10,30,27,11,8,0,0
2018-09-21,29,6,17,29,39,9,3,0,0
2018-09-21,26,16,15,36,3,7,10,0,0
2018-09-21,7,9,48,1,23,2,8,0,0
2018-09-25,6,15,20,30,38,4,7,0,139272150
2018-09-25,27,9,36,19,3,7,11,0,0
2018-09-25,22,12,36,22,44,3,2,0,0
2018-09-25,24,5,1,15,19,5,2,0,0
2018-09-25,25,47,17,19,1,11,6,0,0
2018-09-28,2,4,8,27,50,2,9,0,151876472
2018-09-28,46,2,12,7,6,7,10,0,0
2018-09-28,48,3,17,24,8,11,7,0,0
2018-09-28,26,24,5,8,28,3,11,0,0
2018-09-28,16,29,28,21,38,4,2,0,0
2018-10-04,14,27,39,46,48,11,12,1,17000000
2018-10-04,26,40,28,36,33,7,11,0,0
2018-10-04,22,17,41,34,21,4,2,0,0
2018-10-04,40,7,14,33,28,3,2,0,0
2018-10-04,30,28,47,23,24,6,7,0,0
2018-10-07,3,8,26,33,45,7,10,1,65538512
2018-10-07,44,48,36,41,42,4,10,0,0
2018-10-07,25,30,28,26,25,1,6,0,0
2018-10-07,43,16,49,18,40,9,10,0,0
2018-10-07,12,40,14,9,15,6,5,0,0
2018-10-08,18,20,36,43,44,3,9,0,83831487
2018-10-08,11,4,16,48,3,10,7,0,0
2018-10-08,16,47,5,45,41,5,10,0,0
2018-10-08,45,7,17,48,3,4,10,0,0
2018-10-08,44,43,5,13,8,9,3,0,0
2018-10-16,15,28,37,40,42,1,6,0,37140191
2018-10-16,20,13,31,40,32,8,4,0,0
2018-10-16,22,43,5,34,38,8,5,0,0
2018-10-16,34,45,6,30,3,6,4,0,0
2018-10-16,23,41,31,29,14,8,3,0,0
2018-10-19,1,3,29,47,48,3,12,0,49434483
2018-10-19,18,7,19,4,15,4,9,0,0
2018-10-19,5,17,39,32,26,2,8,0,0
2018-10-19,15,20,38,26,15,9,1,0,0
2018-10-19,5,9,35,22,37,1,9,0,0
2018-10-23,1,2,5,21,32,2,12,0,58925021
2018-10-23,23,43,24,49,2,5,2,0,0
2018-10-23,48,7,20,27,47,3,5,0,0
2018-10-23,5,7,10,43,6,4,9,0,0
2018-10-23,18,8,9,16,29,11,1,0,0
2018-10-26,5,18,21,31,35,6,9,0,72210652
2018-10-26,3,5,38,24,34,7,4,0,0
2018-10-26,13,36,40,3,43,2,3,0,0
2018-10-26,2,34,16,33,39,2,8,0,0
2018-10-26,28,40,3,40,34,10,1,0,0
2018-10-30,44,27,23,17,43,1,12,0,78587093
2018-10-30,5,33,3,13,35,9,11,0,0
2018-10-30,39,6,10,22,43,3,5,0,0
2018-10-30,47,18,20,18,25,10,7,0,0
2018-10-30,36,11,18,27,24,2,10,0,0
2018-11-05,3,22,34,49,50,8,11,0,17000000
2018-11-05,36,26,16,41,8,7,6,0,0
2018-11-05,48,13,24,15,18,4,1,0,0
2018-11-05,22,33,32,3,24,10,2,0,0
2018-11-05,5,40,20,8,38,7,9,0,0
2018-11-09,9,18,32,38,46,2,3,0,25114954
2018-11-09,22,37,31,25,49,7,8,0,0
2018-11-09,6,32,45,44,25,11,4,0,0
2018-11-09,31,1,16,23,12,5,9,0,0
2018-11-09,11,25,39,48,19,7,1,0,0
2018-11-12,4,7,13,23,42,1,3,0,77047465
2018-11-12,20,27,26,5,25,5,6,0,0
2018-11-12,9,34,4,31,3,7,5,0,0
2018-11-12,6,31,44,17,9,8,11,0,0
2018-11-12,3,30,35,21,9,8,10,0,0
2018-11-13,2,7,10,13,42,3,6,0,38112925
2018-11-13,21,23,49,7,31,3,8,0,0
2018-11-13,11,10,19,33,20,8,5,0,0
2018-11-13,4,32,14,36,27,6,4,0,0
2018-11-13,35,37,21,17,26,3,7,0,0
2018-11-16,9,10,13,28,41,1,12,1,50340148
2018-11-16,16,20,9,18,2,8,6,0,0
2018-11-16,36,45,28,42,2,4,6,0,0
2018-11-16,8,15,21,26,18,7,8,0,0
2018-11-16,46,13,32,38,45,5,1,0,0
2018-11-20,6,19,39,45,48,7,12,0,17000000
2018-11-20,34,4,49,39,21,1,6,0,0
2018-11-20,42,10,42,46,25,5,8,0,0
2018-11-20,49,38,17,12,25,3,4,0,0
2018-11-20,12,43,49,27,26,8,3,0,0
2018-11-23,25,30,5,26,8,3,10,0,28078913
2018-11-23,40,34,44,45,3,10,2,0,0
2018-11-23,31,19,36,26,44,10,5,0,0
2018-11-23,36,9,43,11,14,4,5,0,0
2018-11-23,35,15,6,2,14,6,4,0,0
2018-11-27,4,16,17,18,32,2,11,0,36531328
2018-11-27,43,20,48,6,39,4,2,0,0
2018-11-27,20,23,36,4,27,2,10,0,0
2018-11-27,7,37,32,8,1,6,4,0,0
2018-11-27,7,32,13,25,13,10,1,0,0
2018-11-30,3,10,12,23,26,1,12,0,48850310
2018-11-30,27,17,19,1,21,5,9,0,0
2018-11-30,27,12,42,27,32,10,6,0,0
2018-11-30,25,6,49,32,31,11,8,0,0
2018-11-30,2,1,11,35,3,6,10,0,0
2018-12-01,13,21,23,30,45,4,6,0,51154443
2018-12-01,40,27,16,31,39,1,7,0,0
2018-12-01,33,43,21,20,9,6,5,0,0
2018-12-01,24,35,28,10,21,2,5,0,0
2018-12-01,37,11,37,29,44,5,4,0,0
2018-12-06,7,21,23,36,38,6,8,0,17000000
2018-12-06,28,20,25,6,7,8,7,0,0
2018-12-06,41,5,34,28,41,1,9,0,0
2018-12-06,42,48,11,48,37,10,1,0,0
2018-12-06,30,1,26,24,22,3,10,0,0
2018-12-10,4,9,12,31,43,5,8,0,28511487
2018-12-10,14,21,17,19,44,4,7,0,0
2018-12-10,42,48,28,14,18,9,6,0,0
2018-12-10,23,47,34,23,9,5,2,0,0
2018-12-10,5,49,44,20,8,11,10,0,0
2018-12-14,12,29,38,42,44,2,12,0,85503050
2018-12-14,41,11,18,9,2,2,4,0,0
2018-12-14,41,28,10,9,30,11,4,0,0
2018-12-14,47,48,13,48,8,1,4,0,0
2018-12-14,43,39,26,32,3,1,6,0,0
2018-12-18,1,9,18,39,48,5,7,0,92347677
2018-12-18,22,21,7,2,14,11,7,0,0
2018-12-18,26,24,19,33,13,7,6,0,0
2018-12-18,13,31,40,33,28,3,6,0,0
2018-12-18,34,28,8,7,43,10,1,0,0
2018-12-21,2,12,15,34,50,3,4,0,102382992
2018-12-21,8,6,16,49,37,11,5,0,0
2018-12-21,3,9,18,20,24,3,11,0,0
2018-12-21,28,42,3,32,20,7,2,0,0
2018-12-21,13,40,23,43,33,11,1,0,0
2018-12-25,4,5,8,31,43,2,9,0,109785346
2018-12-25,7,23,19,24,5,9,8,0,0
2018-12-25,48,44,6,13,7,10,2,0,0
2018-12-25,44,5,41,30,37,1,3,0,0
2018-12-25,10,33,18,33,36,3,7,0,0
2018-12-28,13,16,34,35,45,10,12,0,120363454
2018-12-28,30,14,34,39,45,5,6,0,0
2018-12-28,29,14,3,32,47,11,3,0,0
2018-12-28,15,13,3,21,32,2,4,0,0
2018-12-28,9,7,33,24,12,5,11,0,0
2019-01-01,1,8,11,25,28,4,6,1,129645665
2019-01-01,47,4,46,24,40,4,9,0,0
2019-01-01,39,33,40,46,27,8,5,0,0
2019-01-01,44,23,30,16,10,4,3,0,0
2019-01-01,1,12,33,42,37,10,9,0,0
2019-01-02,3,21,26,41,46,1,6,0,120000000
2019-01-02,19,30,31,13,36,11,9,0,0
2019-01-02,45,27,12,24,45,5,9,0,0
2019-01-02,20,16,46,30,6,11,8,0,0
2019-01-02,2,21,1,2,15,6,9,0,0
2019-01-03,6,9,19,26,31,11,12,0,40737694
2019-01-03,6,23,8,21,28,3,2,0,0
2019-01-03,19,34,26,37,25,1,2,0,0
2019-01-03,22,11,22,37,13,10,9,0,0
2019-01-03,30,45,17,44,12,4,10,0,0
2019-01-10,2,11,18,40,46,1,4,0,190000000
2019-01-10,1,16,8,39,13,1,4,0,0
2019-01-10,16,33,34,27,44,7,5,0,0
2019-01-10,36,35,36,1,49,1,11,0,0
2019-01-10,5,17,24,22,2,3,5,0,0
2019-01-11,2,20,39,44,48,5,7,0,80266472
2019-01-11,19,30,17,20,7,5,8,0,0
2019-01-11,23,4,35,25,43,10,5,0,0
2019-01-11,36,6,7,23,21,6,4,0,0
2019-01-11,25,28,8,34,29,6,10,0,0
2019-01-15,33,22,35,25,29,3,6,0,47436060
2019-01-15,38,10,49,28,22,7,3,0,0
2019-01-15,26,23,7,40,8,11,10,0,0
2019-01-15,23,20,30,41,21,9,6,0,0
2019-01-15,10,16,40,35,17,1,11,0,0
2019-01-18,5,6,16,30,46,5,10,0,60264632
2019-01-18,6,48,38,6,49,1,7,0,0
2019-01-18,45,28,18,21,17,1,9,0,0
2019-01-18,39,37,16,25,27,7,5,0,0
2019-01-18,29,2,10,49,25,10,9,0,0
2019-01-22,9,23,29,41,49,8,10,0,70256484
2019-01-22,5,37,45,40,20,4,1,0,0
2019-01-22,44,4,37,34,30,6,8,0,0
2019-01-22,43,13,19,3,48,4,10,0,0
2019-01-22,3,38,35,49,48,4,8,0,0
2019-01-25,1,6,13,15,16,6,10,0,78799794
2019-01-25,39,41,35,3,4,10,4,0,0
2019-01-25,47,49,32,16,28,8,6,0,0
2019-01-25,24,48,6,41,7,1,9,0,0
2019-01-25,44,47,46,25,19,8,10,0,0
2019-01-29,14,24,26,32,39,3,8,0,85646002
2019-01-29,26,47,20,21,3,10,9,0,0
2019-01-29,4,6,45,31,5,3,2,0,0
2019-01-29,14,49,7,29,20,9,1,0,0
2019-01-29,29,40,36,23,6,10,8,0,0
2019-02-04,9,26,16,2,36,6,7,0,59503555
2019-02-04,9,10,8,1,30,6,7,0,0
2019-02-04,9,24,23,43,31,4,5,0,0
2019-02-04,16,6,37,25,33,7,6,0,0
2019-02-04,39,46,27,49,27,2,3,0,0
2019-02-07,19,44,11,29,45,12,8,0,67120223
2019-02-07,37,21,31,37,33,2,3,0,0
2019-02-07,43,46,34,19,30,10,1,0,0
2019-02-07,25,20,28,23,41,11,9,0,0
2019-02-07,7,49,17,13,48,2,11,0,0
2019-02-08,13,22,33,44,50,2,5,0,48088964
2019-02-08,20,48,40,43,37,10,9,0,0
2019-02-08,35,4,8,27,3,9,4,0,0
2019-02-08,23,31,24,20,47,10,4,0,0
2019-02-08,8,17,12,39,41,10,3,0,0
2019-02-15,15,27,34,38,49,2,10,0,164624365
2019-02-15,5,21,12,6,2,4,5,0,0
2019-02-15,18,48,12,19,17,3,7,0,0
2019-02-15,21,32,35,20,49,8,4,0,0
2019-02-15,48,25,30,46,16,3,6,0,0
2019-02-19,1,8,18,19,39,7,9,1,175475380
2019-02-19,3,7,39,38,31,9,1,0,0
2019-02-19,14,23,5,40,47,8,2,0,0
2019-02-19,8,13,27,37,30,6,10,0,0
2019-02-19,40,48,14,9,42,7,8,0,0
2019-02-22,3,27,29,33,50,3,7,0,17000000
2019-02-22,10,6,3,24,26,8,9,0,0
2019-02-22,9,43,37,5,12,3,4,0,0
2019-02-22,12,29,13,40,8,4,3,0,0
2019-02-22,43,10,38,25,30,2,8,0,0
2019-02-26,3,15,29,35,47,3,4,0,25879457
2019-02-26,26,18,46,32,33,7,9,0,0
2019-02-26,40,47,21,15,12,9,2,0,0
2019-02-26,31,30,43,15,46,9,1,0,0
2019-02-26,44,4,42,22,4,1,2,0,0
2019-03-05,2,9,20,27,43,5,6,0,17000000
2019-03-05,30,45,37,6,12,6,4,0,0
2019-03-05,48,13,48,20,31,10,1,0,0
2019-03-05,16,24,44,30,22,1,4,0,0
2019-03-05,8,23,29,13,33,10,3,0,0
2019-03-09,7,11,38,39,44,7,10,0,128170100
2019-03-09,26,20,19,1,25,3,2,0,0
2019-03-09,21,7,16,43,22,1,6,0,0
2019-03-09,19,28,41,21,25,3,7,0,0
2019-03-09,42,7,43,4,14,8,4,0,0
2019-03-12,18,31,32,38,48,4,12,1,48061132
2019-03-12,29,4,27,10,22,11,4,0,0
2019-03-12,42,48,3,35,1,6,5,0,0
2019-03-12,45,46,9,3,1,7,1,0,0
2019-03-12,22,41,22,38,18,3,1,0,0
2019-03-15,46,24,42,15,3,12,9,1,83410540
2019-03-15,4,40,35,37,26,4,5,0,0
2019-03-15,15,38,42,32,33,7,6,0,0
2019-03-15,47,30,10,22,30,10,5,0,0
2019-03-15,15,14,43,2,14,10,3,0,0
2019-03-19,1,6,9,34,47,7,12,0,17000000
2019-03-19,28,8,2,37,19,5,6,0,0
2019-03-19,15,48,16,24,48,10,9,0,0
2019-03-19,9,13,43,27,17,4,10,0,0
2019-03-19,21,1,17,42,49,1,11,0,0
2019-03-22,4,17,26,30,43,6,11,0,28719145
2019-03-22,12,33,46,5,15,11,10,0,0
2019-03-22,7,17,41,39,47,9,3,0,0
2019-03-22,35,38,48,4,19,10,5,0,0
2019-03-22,2,26,5,30,42,8,10,0,0
2019-03-26,12,19,23,43,47,2,6,0,37479115
2019-03-26,39,48,23,26,2,5,8,0,0
2019-03-26,17,32,49,19,37,3,8,0,0
2019-03-26,1,18,5,30,18,6,11,0,0
2019-03-26,29,26,6,25,23,4,1,0,0
2019-03-29,13,23,26,32,47,6,10,0,49918767
2019-03-29,8,34,22,13,7,9,2,0,0
2019-03-29,20,47,10,38,39,10,5,0,0
2019-03-29,5,30,8,35,41,1,6,0,0
2019-03-29,17,15,21,1,12,3,9,0,0
2019-04-01,7,11,19,27,37,6,10,0,17000000
2019-04-01,6,10,23,26,1,1,11,0,0
2019-04-01,31,46,45,38,14,9,3,0,0
2019-04-01,18,49,40,10,25,6,3,0,0
2019-04-01,31,13,33,46,6,10,2,0,0
2019-04-06,31,32,9,39,41,8,2,0,25380126
2019-04-06,5,15,9,43,36,7,5,0,0
2019-04-06,20,26,24,21,27,10,11,0,0
2019-04-06,41,7,17,32,35,1,5,0,0
2019-04-06,30,5,34,41,37,10,7,0,0
2019-04-10,6,9,35,41,44,6,9,0,190000000
2019-04-10,25,37,48,18,42,7,6,0,0
2019-04-10,28,22,36,32,44,9,6,0,0
2019-04-10,48,37,19,48,20,1,7,0,0
2019-04-10,47,4,43,2,30,2,7,0,0
2019-04-16,1,8,15,44,49,2,11,0,25270377
2019-04-16,15,34,42,34,13,11,8,0,0
2019-04-16,37,21,27,13,11,9,7,0,0
2019-04-16,11,32,7,11,49,10,6,0,0
2019-04-16,35,6,32,13,10,4,5,0,0
2019-04-19,7,8,32,41,49,5,11,0,36104655
2019-04-19,20,48,13,31,43,11,8,0,0
2019-04-19,27,34,10,27,4,11,9,0,0
2019-04-19,6,32,2,41,47,9,6,0,0
2019-04-19,31,16,26,9,26,7,6,0,0
2019-04-23,18,23,27,42,44,2,7,1,44153561
2019-04-23,10,34,23,29,13,11,8,0,0
2019-04-23,41,8,31,12,48,11,8,0,0
2019-04-23,41,20,42,48,34,6,2,0,0
2019-04-23,2,44,29,15,45,9,2,0,0
2019-04-26,33,35,50,47,14,11,9,0,17000000
2019-04-26,22,19,7,43,23,6,9,0,0
2019-04-26,32,35,36,4,17,9,7,0,0
2019-04-26,1,42,5,48,3,11,9,0,0
2019-04-26,16,37,9,26,35,9,11,0,0
2019-04-30,5,12,20,26,48,2,11,1,25326022
2019-04-30,19,27,13,15,43,7,9,0,0
2019-04-30,21,17,4,35,1,5,4,0,0
2019-04-30,39,16,6,37,16,4,3,0,0
2019-04-30,28,5,40,2,21,1,10,0,0
2019-05-02,14,25,31,37,43,2,3,0,129262876
2019-05-02,38,11,37,44,37,1,7,0,0
2019-05-02,2,35,43,22,23,10,6,0,0
2019-05-02,26,7,47,10,20,9,11,0,0
2019-05-02,40,15,19,22,39,3,9,0,0
2019-05-03,6,10,16,39,46,8,11,0,50394785
2019-05-03,21,26,2,18,21,3,1,0,0
2019-05-03,38,27,37,13,20,5,7,0,0
2019-05-03,35,16,19,31,20,1,3,0,0
2019-05-03,47,9,28,30,1,8,9,0,0
2019-05-04,7,45,10,1,29,5,3,0,72846386
2019-05-04,37,25,24,20,42,7,9,0,0
2019-05-04,14,4,49,35,19,2,3,0,0
2019-05-04,47,10,38,24,44,9,7,0,0
2019-05-04,43,26,24,33,26,5,7,0,0
2019-05-07,2,9,20,34,42,6,9,0,75229368
2019-05-07,29,8,43,10,38,1,6,0,0
2019-05-07,36,43,37,13,11,6,8,0,0
2019-05-07,38,9,28,40,37,9,5,0,0
2019-05-07,29,15,4,16,14,3,11,0,0
2019-05-11,9,14,25,33,48,2,12,0,87082433
2019-05-11,21,25,3,27,4,5,9,0,0
2019-05-11,41,1,31,49,9,3,1,0,0
2019-05-11,1,45,37,29,30,3,11,0,0
2019-05-11,27,15,17,40,21,6,2,0,0
2019-05-14,10,14,17,25,50,2,10,0,24956872
2019-05-14,44,25,17,40,12,8,1,0,0
2019-05-14,42,16,21,23,5,5,3,0,0
2019-05-14,38,33,46,39,47,10,2,0,0
2019-05-14,39,36,4,34,45,8,5,0,0
2019-05-17,16,28,42,43,45,6,7,0,36088260
2019-05-17,17,2,26,30,9,3,7,0,0
2019-05-17,47,33,2,36,4,3,2,0,0
2019-05-17,42,46,4,14,35,11,1,0,0
2019-05-17,33,6,34,12,3,9,11,0,0
2019-05-21,32,33,34,39,47,8,12,0,44599323
2019-05-21,19,23,6,5,42,8,4,0,0
2019-05-21,22,12,14,36,37,4,8,0,0
2019-05-21,1,5,8,49,14,7,5,0,0
2019-05-21,5,13,30,24,2,5,10,0,0
2019-05-24,5,16,23,30,49,6,7,0,56397248
2019-05-24,39,7,8,47,31,8,1,0,0
2019-05-24,16,2,3,37,35,9,1,0,0
2019-05-24,11,6,26,11,1,9,6,0,0
2019-05-24,39,34,1,41,26,2,8,0,0
2019-05-28,7,19,20,28,29,1,5,2,65353668
2019-05-28,23,14,31,24,30,4,10,0,0
2019-05-28,43,16,29,8,25,7,11,0,0
2019-05-28,29,39,4,34,7,7,4,0,0
2019-05-28,4,23,40,9,13,9,5,0,0
2019-05-31,1,23,24,26,35,1,11,0,17000000
2019-05-31,36,33,12,7,48,4,6,0,0
2019-05-31,32,39,25,33,22,8,5,0,0
2019-05-31,23,28,46,33,10,8,1,0,0
2019-05-31,28,3,13,7,34,3,11,0,0
2019-06-08,12,13,29,36,38,4,12,0,57394563
2019-06-08,44,10,23,2,40,10,1,0,0
2019-06-08,19,8,14,22,5,1,11,0,0
2019-06-08,42,32,31,46,2,2,11,0,0
2019-06-08,36,3,14,23,48,10,2,0,0
2019-06-09,10,13,22,40,48,2,5,0,139970283
2019-06-09,5,3,10,8,20,11,1,0,0
2019-06-09,18,25,8,23,42,3,10,0,0
2019-06-09,3,26,31,41,34,2,6,0,0
2019-06-09,19,37,29,36,5,8,3,0,0
2019-06-12,1,3,27,39,46,1,10,0,17000000
2019-06-12,4,44,42,44,7,10,4,0,0
2019-06-12,2,38,24,45,28,4,8,0,0
2019-06-12,31,29,11,48,29,7,10,0,0
2019-06-12,13,7,2,27,33,10,3,0,0
2019-06-14,1,13,30,31,39,2,7,0,17000000
2019-06-14,4,25,19,11,43,8,6,0,0
2019-06-14,6,22,38,41,1,7,6,0,0
2019-06-14,9,28,39,26,46,6,9,0,0
2019-06-14,42,5,2,13,40,5,2,0,0
2019-06-18,12,24,37,40,44,3,7,0,25307673
2019-06-18,18,26,41,11,13,5,3,0,0
2019-06-18,46,23,8,5,15,5,9,0,0
2019-06-18,35,7,38,1,10,7,8,0,0
2019-06-18,24,36,25,34,4,1,4,0,0
2019-06-21,5,8,9,25,39,3,7,0,36686125
2019-06-21,2,10,4,13,32,9,4,0,0
2019-06-21,45,10,31,12,30,5,11,0,0
2019-06-21,1,6,24,45,22,9,8,0,0
2019-06-21,45,44,31,41,23,5,7,0,0
2019-06-25,6,26,27,34,46,1,9,0,45289917
2019-06-25,48,13,39,26,33,2,11,0,0
2019-06-25,30,10,24,33,14,4,1,0,0
2019-06-25,30,10,28,25,6,10,8,0,0
2019-06-25,11,33,44,17,38,4,5,0,0
2019-06-28,1,3,16,33,49,2,11,0,57532742
2019-06-28,43,34,44,29,41,9,1,0,0
2019-06-28,48,24,31,35,20,11,8,0,0
2019-06-28,4,2,10,49,6,5,11,0,0
2019-06-28,25,17,37,43,7,6,4,0,0
2019-07-05,7,20,26,32,47,2,11,1,25024461
2019-07-05,10,11,8,7,38,10,3,0,0
2019-07-05,48,38,27,24,29,2,7,0,0
2019-07-05,7,11,12,25,38,9,2,0,0
2019-07-05,21,38,16,20,33,11,9,0,0
2019-07-06,1,4,16,20,34,2,5,0,130000000
2019-07-06,3,25,28,4,20,3,11,0,0
2019-07-06,6,34,41,6,32,7,8,0,0
2019-07-06,13,42,4,41,6,7,6,0,0
2019-07-06,46,26,35,1,43,11,3,0,0
2019-07-16,5,13,18,39,3,8,7,0,97518039
2019-07-16,32,24,16,26,13,11,7,0,0
2019-07-16,36,33,25,6,14,3,5,0,0
2019-07-16,37,34,23,42,30,6,4,0,0
2019-07-16,49,6,30,15,7,11,1,0,0
2019-07-19,13,14,17,26,28,2,7,1,107683454
2019-07-19,39,12,13,49,4,11,2,0,0
2019-07-19,28,10,24,6,19,8,2,0,0
2019-07-19,34,46,26,12,39,7,3,0,0
2019-07-19,10,31,32,26,27,7,8,0,0
2019-07-23,1,14,19,23,38,3,7,0,17000000
2019-07-23,13,42,32,7,37,10,7,0,0
2019-07-23,7,20,49,13,7,10,6,0,0
2019-07-23,49,5,40,25,16,6,2,0,0
2019-07-23,44,38,6,23,36,8,7,0,0
2019-07-26,2,5,27,37,42,3,10,0,27844950
2019-07-26,8,39,32,35,12,11,4,0,0
2019-07-26,42,14,11,7,20,9,3,0,0
2019-07-26,30,29,41,20,5,4,7,0,0
2019-07-26,20,39,31,6,17,3,4,0,0
2019-07-30,15,20,23,27,40,3,6,0,36345090
2019-07-30,13,14,27,8,27,10,7,0,0
2019-07-30,29,11,39,10,29,7,4,0,0
2019-07-30,18,10,3,44,6,9,7,0,0
2019-07-30,15,17,11,44,35,10,3,0,0
