Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2016-12-01;2;35;31;12;3;8;6;0;0
2016-12-01;10;26;19;10;47;7;3;0;0
2016-08-01;14;8;16;28;3;10;9;0;0
2016-08-01;40;21;44;14;47;10;1;0;0
2016-08-01;25;41;11;19;9;1;7;0;0
2016-08-01;31;15;28;37;2;8;4;0;0
2016-05-01;2;13;39;37;8;11;4;0;0
2016-05-01;33;11;32;12;10;8;6;0;0
2016-05-01;10;14;8;17;36;8;9;0;0
2016-05-01;22;29;7;36;7;8;1;0;0
2016-01-01;8;30;41;3;15;3;11;0;0
2016-01-01;36;39;38;3;1;5;7;0;0
2016-01-01;45;21;5;17;32;3;11;0;0
2016-01-01;2;24;41;4;22;3;10;0;0
2017-12-29;46;6;34;24;8;7;9;0;0
2017-12-29;9;18;32;42;5;1;10;0;0
2017-12-29;25;14;13;24;34;2;1;0;0
2017-12-29;6;16;1;31;10;9;5;0;0
2017-12-26;30;49;40;3;46;10;9;0;0
2017-12-26;7;17;36;17;33;1;2;0;0
2017-12-26;22;25;31;24;28;11;2;0;0
2017-12-26;20;49;27;43;21;10;9;0;0
2017-12-22;40;30;4;35;17;3;5;0;0
2017-12-22;21;49;10;39;14;7;2;0;0
2017-12-22;14;48;37;25;40;8;3;0;0
2017-12-22;46;36;37;49;20;8;11;0;0
2017-12-19;46;25;26;43;36;6;9;0;0
2017-12-19;24;4;49;9;22;6;1;0;0
2017-12-19;4;8;23;11;18;10;8;0;0
2017-12-19;24;9;34;21;5;2;1;0;0
2017-12-15;16;31;23;30;28;1;11;0;0
2017-12-15;37;1;37;26;2;1;4;0;0
2017-12-15;27;33;43;47;36;6;1;0;0
2017-12-15;48;11;49;6;47;2;11;0;0
2017-12-12;28;7;22;26;23;9;4;0;0
2017-12-12;44;43;45;20;24;8;5;0;0
2017-12-12;11;25;20;38;15;11;4;0;0
2017-12-12;17;49;7;26;48;11;4;0;0
2017-08-12;3;31;45;12;2;6;11;0;0
2017-08-12;20;33;46;11;42;5;3;0;0
2017-08-12;34;5;13;8;14;9;7;0;0
2017-08-12;42;20;21;9;47;10;9;0;0
2017-05-12;35;20;9;24;18;11;4;0;0
2017-05-12;37;29;44;14;9;11;1;0;0
2017-05-12;45;46;39;13;47;8;9;0;0
2017-05-12;37;22;7;2;23;2;10;0;0
2017-01-12;10;49;40;6;11;11;10;0;0
2017-01-12;4;10;12;45;12;6;8;0;0
2017-01-12;42;17;38;45;7;10;6;0;0
2017-01-12;15;2;6;9;22;10;9;0;0
2017-11-28;42;34;33;31;29;10;4;0;0
2017-11-28;44;29;45;48;28;6;3;0;0
2017-11-28;46;5;44;16;34;11;6;0;0
2017-11-28;16;48;16;12;5;3;4;0;0
2017-11-24;9;30;48;43;12;9;8;0;0
2017-11-24;33;37;19;22;19;2;8;0;0
2017-11-24;23;4;2;22;7;10;7;0;0
2017-11-24;1;11;42;35;45;5;3;0;0
2017-11-21;30;5;44;27;37;7;8;0;0
2017-11-21;27;18;40;10;31;6;11;0;0
2017-11-21;46;5;20;23;41;9;5;0;0
2017-11-21;22;34;1;44;34;5;10;0;0
2017-11-17;23;33;18;11;31;4;8;0;0
2017-11-17;25;26;34;33;38;8;10;0;0
2017-11-17;44;9;40;45;40;7;9;0;0
2017-11-17;30;20;49;10;38;6;9;0;0
2017-11-14;5;10;8;9;27;4;9;0;0
2017-11-14;27;43;40;7;20;8;6;0;0
2017-11-14;27;3;41;48;41;5;6;0;0
2017-11-14;21;9;1;11;47;1;9;0;0
2017-10-11;44;24;37;23;14;4;3;0;0
2017-10-11;23;43;10;4;44;10;7;0;0
2017-10-11;29;26;19;33;32;9;6;0;0
2017-10-11;33;11;5;10;15;11;2;0;0
2017-07-11;39;36;5;19;6;2;6;0;0
2017-07-11;29;39;22;42;19;5;10;0;0
2017-07-11;10;17;39;9;3;2;1;0;0
2017-07-11;27;39;2;3;21;9;3;0;0
2017-03-11;38;27;9;39;49;10;6;0;0
2017-03-11;39;38;35;12;29;10;6;0;0
2017-03-11;24;38;13;32;31;3;9;0;0
2017-03-11;1;22;1;9;24;1;9;0;0
2017-10-31;40;30;25;13;21;9;4;0;0
2017-10-31;21;27;15;25;43;10;5;0;0
2017-10-31;9;14;18;48;39;1;8;0;0
2017-10-31;46;5;3;1;12;8;3;0;0
2017-10-27;4;31;47;40;45;8;9;0;0
2017-10-27;33;22;6;37;30;4;3;0;0
2017-10-27;14;48;46;21;44;11;3;0;0
2017-10-27;39;2;15;5;36;10;8;0;0
2017-10-24;35;34;45;31;1;4;1;0;0
2017-10-24;5;31;20;2;40;10;2;0;0
2017-10-24;42;33;48;18;25;11;1;0;0
2017-10-24;30;43;17;44;11;8;1;0;0
2017-10-20;25;17;36;47;46;11;4;0;0
2017-10-20;23;25;41;18;13;4;5;0;0
2017-10-20;2;5;4;40;11;4;5;0;0
2017-10-20;9;47;15;35;48;10;11;0;0
2017-10-17;7;45;29;17;41;5;1;0;0
2017-10-17;33;38;39;15;7;10;2;0;0
2017-10-17;25;20;17;35;6;8;3;0;0
2017-10-17;1;27;2;13;4;1;3;0;0
2017-10-13;46;25;1;43;48;9;7;0;0
2017-10-13;25;21;42;23;30;3;1;0;0
2017-10-13;32;26;31;40;5;7;3;0;0
2017-10-13;12;42;15;24;42;7;9;0;0
2017-10-10;40;32;15;21;36;11;9;0;0
2017-10-10;41;49;11;29;19;2;5;0;0
2017-10-10;34;25;11;10;8;4;11;0;0
2017-10-10;29;42;49;26;43;1;5;0;0
2017-06-10;45;12;19;12;39;9;8;0;0
2017-06-10;47;22;49;6;43;5;3;0;0
2017-06-10;9;15;11;30;8;1;6;0;0
2017-06-10;24;9;6;31;6;2;8;0;0
2017-03-10;16;36;27;8;43;2;11;0;0
2017-03-10;38;9;36;19;12;3;5;0;0
2017-03-10;45;38;2;38;17;10;9;0;0
2017-03-10;13;26;38;39;30;10;9;0;0
2017-09-29;43;19;4;16;7;10;11;0;0
2017-09-29;44;38;9;19;10;4;9;0;0
2017-09-29;48;38;47;18;17;7;6;0;0
2017-09-29;9;48;42;23;21;10;11;0;0
2017-09-26;38;33;44;13;46;5;1;0;0
2017-09-26;46;5;19;39;36;8;11;0;0
2017-09-26;11;26;19;6;3;3;10;0;0
2017-09-26;22;18;19;1;46;3;11;0;0
2017-09-22;10;5;39;13;35;1;6;0;0
2017-09-22;4;46;10;18;8;11;7;0;0
2017-09-22;48;20;29;48;26;4;10;0;0
2017-09-22;21;44;18;17;10;2;4;0;0
2017-09-19;30;22;21;8;41;11;10;0;0
2017-09-19;42;6;40;19;33;10;2;0;0
2017-09-19;47;11;13;20;26;11;4;0;0
2017-09-19;15;42;18;22;41;11;7;0;0
2017-09-15;42;12;16;23;1;8;6;0;0
2017-09-15;21;6;13;29;9;3;1;0;0
2017-09-15;22;28;8;26;11;2;5;0;0
2017-09-15;18;11;37;42;3;8;11;0;0
2017-12-09;47;18;34;1;29;5;4;0;0
2017-12-09;40;45;41;3;46;11;6;0;0
2017-12-09;35;38;6;30;8;11;6;0;0
2017-12-09;40;2;10;12;49;10;2;0;0
2017-08-09;43;7;26;28;38;1;7;0;0
2017-08-09;15;37;12;19;31;11;9;0;0
2017-08-09;28;1;21;25;26;4;11;0;0
2017-08-09;2;9;25;33;15;9;8;0;0
2017-05-09;3;27;14;45;21;7;3;0;0
2017-05-09;15;44;29;14;17;8;9;0;0
2017-05-09;11;46;15;33;11;9;6;0;0
2017-05-09;4;13;26;9;37;5;6;0;0
2017-01-09;10;36;20;11;13;8;10;0;0
2017-01-09;41;8;13;43;22;11;7;0;0
2017-01-09;5;22;48;16;8;11;2;0;0
2017-01-09;38;42;5;49;1;9;6;0;0
2017-08-29;21;42;17;31;6;3;11;0;0
2017-08-29;7;45;42;49;3;6;5;0;0
2017-08-29;39;3;7;34;49;1;2;0;0
2017-08-29;34;6;18;43;10;5;6;0;0
2017-08-25;5;26;14;3;12;5;4;0;0
2017-08-25;1;4;1;33;43;6;2;0;0
2017-08-25;1;27;6;11;44;8;7;0;0
2017-08-25;44;13;16;40;21;6;2;0;0
2017-08-22;41;37;17;40;30;6;3;0;0
2017-08-22;18;20;24;7;41;5;3;0;0
2017-08-22;1;7;5;20;49;11;7;0;0
2017-08-22;15;42;38;23;11;6;3;0;0
2017-08-18;36;20;46;44;45;10;9;0;0
2017-08-18;40;41;47;32;26;1;5;0;0
2017-08-18;49;20;6;38;12;7;6;0;0
2017-08-18;2;39;31;8;20;2;7;0;0
2017-08-15;25;37;19;1;35;8;5;0;0
2017-08-15;42;26;25;33;10;3;7;0;0
2017-08-15;47;3;36;18;16;5;11;0;0
2017-08-15;33;8;20;28;11;11;10;0;0
2017-11-08;2;32;16;26;12;10;9;0;0
2017-11-08;5;45;30;38;43;5;11;0;0
2017-11-08;49;15;6;23;14;2;5;0;0
2017-11-08;20;6;41;33;6;8;1;0;0
2017-08-08;2;22;11;17;37;10;7;0;0
2017-08-08;3;26;33;21;8;1;10;0;0
2017-08-08;18;1;18;19;22;7;4;0;0
2017-08-08;21;38;40;31;43;1;4;0;0
2017-04-08;47;40;45;18;27;10;9;0;0
2017-04-08;13;1;46;5;11;9;5;0;0
2017-04-08;32;5;33;37;30;8;7;0;0
2017-04-08;15;17;35;20;6;1;6;0;0
2017-01-08;10;36;2;41;16;5;2;0;0
2017-01-08;9;17;26;33;4;10;2;0;0
2017-01-08;33;38;21;3;30;4;5;0;0
2017-01-08;33;40;2;15;36;11;10;0;0
2017-07-28;30;33;10;29;33;6;9;0;0
2017-07-28;31;47;49;5;11;1;9;0;0
2017-07-28;10;14;38;48;47;1;5;0;0
2017-07-28;32;21;36;24;6;8;4;0;0
2017-07-25;47;48;24;21;36;9;7;0;0
2017-07-25;13;33;16;19;18;2;6;0;0
2017-07-25;33;5;7;37;4;2;1;0;0
2017-07-25;23;39;12;43;20;7;2;0;0
2017-07-21;33;5;12;5;25;10;2;0;0
2017-07-21;28;13;18;5;24;7;8;0;0
2017-07-21;44;32;15;6;48;6;4;0;0
2017-07-21;5;26;7;44;13;6;2;0;0
2017-07-18;9;27;40;47;6;5;2;0;0
2017-07-18;25;30;36;6;39;3;4;0;0
2017-07-18;46;6;43;25;8;1;11;0;0
2017-07-18;17;41;38;23;17;7;2;0;0
2017-07-14;48;39;17;46;25;1;7;0;0
2017-07-14;25;38;24;21;1;10;1;0;0
2017-07-14;44;38;10;34;41;5;2;0;0
2017-07-14;23;20;18;5;31;3;7;0;0
2017-11-07;49;39;15;25;19;1;4;0;0
2017-11-07;33;10;32;1;26;7;4;0;0
2017-11-07;20;19;1;32;5;3;10;0;0
2017-11-07;2;9;34;29;30;1;3;0;0
2017-07-07;39;34;17;34;24;6;10;0;0
2017-07-07;31;6;19;38;24;4;11;0;0
2017-07-07;5;43;41;22;15;5;9;0;0
2017-07-07;49;27;32;4;3;8;2;0;0
2017-04-07;13;45;35;11;25;11;4;0;0
2017-04-07;15;4;38;4;3;2;10;0;0
2017-04-07;3;45;25;15;12;10;7;0;0
2017-04-07;14;41;42;36;13;1;7;0;0
2017-06-30;4;47;4;44;19;3;1;0;0
2017-06-30;16;39;3;21;18;1;10;0;0
2017-06-30;13;5;44;22;18;5;6;0;0
2017-06-30;48;49;6;24;33;11;10;0;0
2017-06-27;14;37;12;14;12;9;10;0;0
2017-06-27;28;11;21;7;21;10;1;0;0
2017-06-27;16;32;31;43;42;2;6;0;0
2017-06-27;41;34;31;8;45;5;3;0;0
2017-06-23;3;47;36;32;42;10;11;0;0
2017-06-23;40;12;32;19;21;9;3;0;0
2017-06-23;25;10;42;20;16;5;9;0;0
2017-06-23;40;24;48;2;34;5;10;0;0
2017-06-20;35;16;33;8;35;10;2;0;0
2017-06-20;7;40;18;28;23;3;10;0;0
2017-06-20;20;22;38;5;36;7;2;0;0
2017-06-20;33;23;4;19;8;5;8;0;0
2017-06-16;48;45;34;9;45;9;10;0;0
2017-06-16;28;13;17;34;14;5;7;0;0
2017-06-16;45;48;23;43;24;11;6;0;0
2017-06-16;4;35;49;5;40;4;5;0;0
2017-06-13;19;8;19;24;30;6;8;0;0
2017-06-13;42;48;34;24;13;10;6;0;0
2017-06-13;2;24;21;46;26;1;8;0;0
2017-06-13;35;17;27;11;14;7;8;0;0
2017-09-06;48;9;41;36;37;10;4;0;0
2017-09-06;26;15;35;40;33;9;11;0;0
2017-09-06;45;22;11;24;2;2;11;0;0
2017-09-06;43;20;40;12;19;9;10;0;0
2017-06-06;35;22;42;15;29;8;9;0;0
2017-06-06;9;32;21;46;5;11;5;0;0
2017-06-06;14;17;49;19;37;1;4;0;0
2017-06-06;32;47;49;21;7;1;8;0;0
2017-02-06;35;21;30;32;22;4;1;0;0
2017-02-06;7;3;46;6;36;2;10;0;0
2017-02-06;40;20;1;30;19;11;1;0;0
2017-02-06;35;33;9;49;46;10;7;0;0
2017-05-30;7;44;47;1;30;4;11;0;0
2017-05-30;45;38;15;29;43;10;6;0;0
2017-05-30;19;3;33;14;36;9;5;0;0
2017-05-30;16;45;29;48;49;4;10;0;0
2017-05-26;14;35;48;11;15;2;3;0;0
2017-05-26;42;27;25;38;19;9;8;0;0
2017-05-26;26;25;8;4;20;1;5;0;0
2017-05-26;1;13;33;8;43;11;7;0;0
2017-05-23;38;29;18;22;25;1;10;0;0
2017-05-23;24;16;20;16;40;2;3;0;0
2017-05-23;34;36;49;17;47;5;7;0;0
2017-05-23;43;11;45;3;36;2;10;0;0
2017-05-19;41;48;42;18;33;5;10;0;0
2017-05-19;24;40;21;27;24;6;11;0;0
2017-05-19;32;12;31;33;49;3;9;0;0
2017-05-19;37;47;7;31;44;1;9;0;0
2017-05-16;4;18;10;14;3;9;1;0;0
2017-05-16;13;26;39;19;3;7;6;0;0
2017-05-16;24;15;48;13;23;10;8;0;0
2017-05-16;4;42;13;6;43;6;10;0;0
2017-12-05;49;23;36;7;22;5;3;0;0
2017-12-05;10;25;23;29;15;11;2;0;0
2017-12-05;33;13;15;23;36;3;2;0;0
2017-12-05;33;39;13;26;20;4;9;0;0
2017-09-05;20;27;8;12;13;4;3;0;0
2017-09-05;16;9;36;27;6;7;8;0;0
2017-09-05;18;1;36;13;48;7;9;0;0
2017-09-05;45;15;18;26;1;11;3;0;0
2017-05-05;16;10;39;33;36;11;7;0;0
2017-05-05;44;2;20;7;19;10;2;0;0
2017-05-05;9;22;46;27;32;8;10;0;0
2017-05-05;8;49;25;8;11;11;2;0;0
2017-02-05;21;11;26;34;10;10;1;0;0
2017-02-05;13;9;8;35;41;5;7;0;0
2017-02-05;6;30;4;15;38;6;10;0;0
2017-02-05;46;14;44;27;46;5;7;0;0
2017-04-28;36;10;45;22;7;11;8;0;0
2017-04-28;9;40;4;48;40;7;10;0;0
2017-04-28;11;16;37;32;36;10;11;0;0
2017-04-28;9;40;8;32;45;5;1;0;0
2017-04-25;42;16;15;20;25;8;3;0;0
2017-04-25;13;5;21;30;23;10;6;0;0
2017-04-25;42;8;29;1;2;8;1;0;0
2017-04-25;1;28;3;19;29;10;6;0;0
2017-04-21;42;9;48;20;10;6;7;0;0
2017-04-21;4;6;30;39;28;7;10;0;0
2017-04-21;43;28;27;12;24;5;6;0;0
2017-04-21;33;46;24;49;39;7;3;0;0
2017-04-18;23;40;23;17;23;4;11;0;0
2017-04-18;16;29;35;36;31;5;7;0;0
2017-04-18;38;13;38;25;43;7;11;0;0
2017-04-18;23;26;36;49;44;5;9;0;0
2017-04-14;27;33;25;43;5;7;6;0;0
2017-04-14;25;41;8;20;49;7;10;0;0
2017-04-14;33;10;22;32;29;5;3;0;0
2017-04-14;3;8;16;4;43;8;4;0;0
2017-11-04;36;11;21;40;1;5;9;0;0
2017-11-04;32;31;20;10;29;8;5;0;0
2017-11-04;4;6;1;46;20;3;11;0;0
2017-11-04;30;27;13;39;2;11;9;0;0
2017-07-04;19;39;11;46;32;3;8;0;0
2017-07-04;45;26;14;30;32;5;9;0;0
2017-07-04;4;6;7;33;46;8;3;0;0
2017-07-04;38;49;48;34;44;4;1;0;0
2017-04-04;42;23;22;44;38;9;11;0;0
2017-04-04;30;19;42;14;16;4;1;0;0
2017-04-04;22;31;39;20;21;4;8;0;0
2017-04-04;25;49;2;29;16;10;5;0;0
2017-03-31;32;22;31;16;19;11;6;0;0
2017-03-31;14;5;34;19;17;9;7;0;0
2017-03-31;28;18;31;48;16;5;6;0;0
2017-03-31;33;9;7;27;23;5;2;0;0
2017-03-28;16;36;9;38;27;8;2;0;0
2017-03-28;17;33;4;20;18;1;2;0;0
2017-03-28;46;20;22;38;30;8;7;0;0
2017-03-28;38;24;16;28;45;4;11;0;0
2017-03-24;37;15;6;21;36;9;2;0;0
2017-03-24;22;35;49;14;44;5;7;0;0
2017-03-24;8;19;8;27;14;10;9;0;0
2017-03-24;46;45;11;40;30;11;3;0;0
2017-03-21;17;8;24;49;15;8;9;0;0
2017-03-21;4;19;8;20;45;11;5;0;0
2017-03-21;43;13;12;32;14;5;6;0;0
2017-03-21;33;8;48;37;12;6;10;0;0
2017-03-17;29;7;6;15;5;7;3;0;0
2017-03-17;21;15;21;22;27;10;1;0;0
2017-03-17;12;17;32;47;6;1;5;0;0
2017-03-17;45;31;38;8;11;1;6;0;0
2017-03-14;33;42;20;47;48;7;1;0;0
2017-03-14;49;47;30;31;48;6;2;0;0
2017-03-14;41;24;20;4;22;5;1;0;0
2017-03-14;37;41;45;23;7;7;2;0;0
2017-10-03;17;48;23;30;24;7;1;0;0
2017-10-03;17;28;48;9;39;5;9;0;0
2017-10-03;1;19;5;16;12;6;3;0;0
2017-10-03;44;3;11;17;42;1;5;0;0
2017-07-03;21;8;34;13;41;5;11;0;0
2017-07-03;15;8;30;1;47;8;11;0;0
2017-07-03;17;46;39;7;6;10;4;0;0
2017-07-03;10;31;16;49;23;4;11;0;0
2017-03-03;41;24;40;32;43;8;7;0;0
2017-03-03;41;4;25;36;40;3;9;0;0
2017-03-03;12;6;47;12;19;6;4;0;0
2017-03-03;12;39;19;39;33;6;1;0;0
2017-02-28;11;2;12;27;31;4;1;0;0
2017-02-28;17;19;3;20;10;3;7;0;0
2017-02-28;1;35;6;28;33;6;5;0;0
2017-02-28;11;26;48;14;5;7;9;0;0
2017-02-24;32;5;19;30;22;7;6;0;0
2017-02-24;15;21;24;43;28;8;1;0;0
2017-02-24;48;29;5;42;32;9;6;0;0
2017-02-24;30;42;16;15;10;3;11;0;0
2017-02-21;31;24;11;7;19;6;8;0;0
2017-02-21;15;29;45;47;30;11;2;0;0
2017-02-21;45;5;6;16;18;5;9;0;0
2017-02-21;45;40;30;5;40;9;3;0;0
2017-02-17;38;10;7;45;43;3;9;0;0
2017-02-17;31;37;29;8;34;3;8;0;0
2017-02-17;14;27;8;26;12;3;4;0;0
2017-02-17;16;7;48;14;17;1;2;0;0
2017-02-14;12;4;23;31;35;3;2;0;0
2017-02-14;17;35;44;20;35;8;2;0;0
2017-02-14;38;40;23;20;23;6;11;0;0
2017-02-14;12;41;21;13;29;10;2;0;0
2017-10-02;32;6;13;34;3;11;2;0;0
2017-10-02;35;31;19;26;39;5;1;0;0
2017-10-02;13;22;15;9;44;1;2;0;0
2017-10-02;33;31;35;19;37;11;6;0;0
2017-07-02;5;15;19;39;13;8;3;0;0
2017-07-02;13;45;22;46;30;3;1;0;0
2017-07-02;48;10;45;41;49;1;7;0;0
2017-07-02;39;32;41;3;10;11;2;0;0
2017-03-02;21;29;20;37;46;8;5;0;0
2017-03-02;16;29;27;8;11;2;9;0;0
2017-03-02;31;5;46;10;48;7;8;0;0
2017-03-02;10;32;17;31;17;3;11;0;0
2017-01-31;31;36;39;19;39;4;3;0;0
2017-01-31;31;18;34;37;4;11;7;0;0
2017-01-31;4;47;28;35;16;2;1;0;0
2017-01-31;20;11;48;47;6;1;5;0;0
2017-01-27;5;6;41;32;12;10;6;0;0
2017-01-27;9;20;38;17;38;1;2;0;0
2017-01-27;44;30;32;35;30;2;6;0;0
2017-01-27;23;18;25;24;35;10;11;0;0
2017-01-24;30;18;3;47;24;9;2;0;0
2017-01-24;10;43;20;11;13;1;6;0;0
2017-01-24;16;13;8;16;8;4;8;0;0
2017-01-24;34;44;46;2;22;3;10;0;0
2017-01-20;9;24;2;44;35;7;9;0;0
2017-01-20;27;38;26;19;14;3;4;0;0
2017-01-20;23;10;8;42;31;4;7;0;0
2017-01-20;3;42;2;16;1;11;8;0;0
2017-01-17;3;14;48;35;33;11;9;0;0
2017-01-17;47;40;34;48;11;6;3;0;0
2017-01-17;20;22;19;30;48;7;5;0;0
2017-01-17;8;21;13;30;47;7;2;0;0
2017-01-13;8;35;11;38;18;9;4;0;0
2017-01-13;45;39;48;41;34;2;8;0;0
2017-01-13;37;23;31;42;26;5;7;0;0
2017-01-13;2;22;38;46;26;8;4;0;0
2017-10-01;40;33;39;21;26;8;1;0;0
2017-10-01;39;40;2;39;46;3;7;0;0
2017-10-01;14;8;45;38;26;2;6;0;0
2017-10-01;21;42;7;8;40;7;6;0;0
2017-06-01;31;7;10;9;23;11;10;0;0
2017-06-01;41;23;4;9;17;1;11;0;0
2017-06-01;41;47;2;1;49;3;1;0;0
2017-06-01;42;15;21;32;23;11;10;0;0
2017-03-01;23;4;16;19;41;7;5;0;0
2017-03-01;7;45;14;23;22;4;6;0;0
2017-03-01;48;43;32;30;22;11;7;0;0
2017-03-01;32;48;3;46;12;10;4;0;0
2018-12-28;46;29;12;11;31;2;6;0;0
2018-12-28;43;31;7;42;32;9;4;0;0
2018-12-28;27;7;39;19;42;8;4;0;0
2018-12-28;39;16;34;29;47;10;2;0;0
2018-12-25;15;25;15;13;23;5;10;0;0
2018-12-25;18;6;40;28;46;11;4;0;0
2018-12-25;34;36;33;29;23;2;6;0;0
2018-12-25;44;14;48;44;40;7;2;0;0
2018-12-21;42;16;14;45;11;5;1;0;0
2018-12-21;23;18;49;3;34;4;7;0;0
2018-12-21;20;21;30;43;5;11;2;0;0
2018-12-21;49;38;1;12;6;11;3;0;0
2018-12-18;49;41;31;23;7;6;5;0;0
2018-12-18;48;1;45;49;7;4;6;0;0
2018-12-18;24;48;7;27;15;5;7;0;0
2018-12-18;45;18;20;11;25;5;11;0;0
2018-12-14;37;33;7;10;32;1;2;0;0
2018-12-14;39;49;3;33;12;4;3;0;0
2018-12-14;25;46;18;8;19;9;11;0;0
2018-12-14;31;42;17;25;11;1;5;0;0
2018-11-12;4;12;44;46;24;4;6;0;0
2018-11-12;39;18;6;43;46;11;4;0;0
2018-11-12;46;21;5;30;46;3;9;0;0
2018-11-12;2;4;8;13;48;8;3;0;0
2018-07-12;40;38;1;45;31;3;8;0;0
2018-07-12;17;35;21;13;27;2;5;0;0
2018-07-12;13;41;47;45;21;11;5;0;0
2018-07-12;24;46;11;40;36;9;5;0;0
2018-04-12;29;26;24;48;17;1;2;0;0
2018-04-12;41;18;28;15;11;7;3;0;0
2018-04-12;19;30;25;47;44;6;1;0;0
2018-04-12;33;39;20;2;3;9;5;0;0
2018-11-30;13;33;31;1;3;4;3;0;0
2018-11-30;33;46;26;4;38;10;2;0;0
2018-11-30;4;32;41;37;29;5;4;0;0
2018-11-30;16;43;27;33;16;2;1;0;0
2018-11-27;34;4;10;16;15;11;7;0;0
2018-11-27;33;6;7;11;47;2;7;0;0
2018-11-27;11;13;3;17;14;6;2;0;0
2018-11-27;3;12;2;4;12;5;8;0;0
2018-11-23;18;9;36;44;24;1;7;0;0
2018-11-23;34;3;29;14;20;8;9;0;0
2018-11-23;43;14;16;38;14;2;7;0;0
2018-11-23;16;48;45;2;33;1;3;0;0
2018-11-20;20;40;35;6;9;6;5;0;0
2018-11-20;26;12;1;33;12;4;11;0;0
2018-11-20;29;41;6;13;33;4;2;0;0
2018-11-20;6;1;43;4;44;4;11;0;0
2018-11-16;16;17;16;47;9;9;8;0;0
2018-11-16;27;12;32;17;33;6;1;0;0
2018-11-16;23;9;29;43;36;2;9;0;0
2018-11-16;22;35;42;44;29;11;6;0;0
2018-11-13;26;45;35;43;31;6;10;0;0
2018-11-13;34;28;22;30;3;11;7;0;0
2018-11-13;30;46;49;8;46;5;7;0;0
2018-11-13;17;3;43;39;29;2;1;0;0
2018-09-11;43;44;31;46;33;3;8;0;0
2018-09-11;11;33;1;7;41;6;4;0;0
2018-09-11;6;3;6;14;8;1;11;0;0
2018-09-11;46;27;35;16;48;10;9;0;0
2018-06-11;22;39;33;3;31;7;3;0;0
2018-06-11;46;2;10;24;20;5;11;0;0
2018-06-11;21;30;32;3;14;10;4;0;0
2018-06-11;28;8;18;43;35;3;4;0;0
2018-02-11;40;20;15;5;1;10;9;0;0
2018-02-11;31;17;20;22;2;5;3;0;0
2018-02-11;45;13;5;20;37;7;8;0;0
2018-02-11;21;12;49;39;44;7;8;0;0
2018-10-30;30;17;22;32;39;7;4;0;0
2018-10-30;14;42;9;6;21;2;3;0;0
2018-10-30;11;38;46;17;29;7;2;0;0
2018-10-30;38;46;11;47;20;3;9;0;0
2018-10-26;39;43;32;43;35;3;6;0;0
2018-10-26;38;40;31;36;34;3;11;0;0
2018-10-26;7;17;11;36;28;5;8;0;0
2018-10-26;42;20;6;27;40;10;7;0;0
2018-10-23;13;48;9;40;22;8;11;0;0
2018-10-23;27;36;42;41;42;1;11;0;0
2018-10-23;16;18;25;46;23;11;10;0;0
2018-10-23;48;16;14;13;30;9;1;0;0
2018-10-19;4;21;17;29;49;5;11;0;0
2018-10-19;29;15;19;37;13;8;7;0;0
2018-10-19;25;26;46;4;29;4;2;0;0
2018-10-19;26;29;15;10;25;7;11;0;0
2018-10-16;8;11;7;48;1;1;3;0;0
2018-10-16;12;9;1;36;26;7;6;0;0
2018-10-16;35;7;32;19;45;9;1;0;0
2018-10-16;18;25;7;49;30;9;1;0;0
2018-12-10;28;32;7;43;7;1;2;0;0
2018-12-10;22;43;41;1;28;6;4;0;0
2018-12-10;12;11;25;5;13;9;1;0;0
2018-12-10;25;45;13;23;42;8;3;0;0
2018-09-10;8;1;8;6;11;4;10;0;0
2018-09-10;44;24;15;47;31;8;9;0;0
2018-09-10;15;33;29;17;48;2;7;0;0
2018-09-10;22;8;7;30;25;3;7;0;0
2018-05-10;6;49;16;13;5;3;4;0;0
2018-05-10;46;34;27;6;17;8;7;0;0
2018-05-10;29;22;44;26;2;7;8;0;0
2018-05-10;25;19;33;10;31;5;1;0;0
2018-02-10;35;4;18;34;25;7;2;0;0
2018-02-10;12;21;28;12;35;8;2;0;0
2018-02-10;4;35;15;38;29;6;9;0;0
2018-02-10;2;45;4;18;17;9;7;0;0
2018-09-28;26;25;4;32;48;4;9;0;0
2018-09-28;27;39;24;44;13;3;1;0;0
2018-09-28;14;27;33;29;42;1;7;0;0
2018-09-28;5;7;26;3;13;8;5;0;0
2018-09-25;49;40;23;29;22;8;4;0;0
2018-09-25;7;23;33;38;7;1;5;0;0
2018-09-25;35;9;33;3;8;1;11;0;0
2018-09-25;32;11;12;6;48;9;2;0;0
2018-09-21;25;9;49;27;41;3;6;0;0
2018-09-21;14;30;20;43;23;3;5;0;0
2018-09-21;9;49;42;21;29;5;1;0;0
2018-09-21;23;20;36;30;34;6;1;0;0
2018-09-18;8;19;42;36;28;4;2;0;0
2018-09-18;32;34;9;31;37;1;7;0;0
2018-09-18;41;7;25;44;2;5;1;0;0
2018-09-18;21;24;37;35;43;11;8;0;0
2018-09-14;1;18;20;22;42;2;9;0;0
2018-09-14;21;46;29;33;40;10;4;0;0
2018-09-14;20;16;2;48;29;5;3;0;0
2018-09-14;6;43;36;37;40;3;7;0;0
2018-11-09;14;2;35;8;4;11;9;0;0
2018-11-09;27;24;14;2;22;11;4;0;0
2018-11-09;14;2;39;27;23;6;8;0;0
2018-11-09;35;46;6;40;1;2;1;0;0
